Date,Open,High,Low,Close,Volume,hash-rate,difficulty,output-volume,volatility,ma_7,ma_30,close_lag_1,close_lag_3,hashrate_lag_1,daily_sentiment
2023-01-27,23030.716796875,23417.720703125,22654.59375,23078.728515625,25383335641,287769264.3540873,37590453655497.0,789086.1864345849,763.126953125,22899.75809151786,19492.6529296875,23032.77734375,22636.46875,289637895.9408021,0.0
2023-01-28,23079.96484375,23165.896484375,22908.845703125,23031.08984375,14712928379,313930106.5680952,37590453655497.0,517435.0475324572,257.05078125,22935.967354910714,19705.611197916667,23078.728515625,23117.859375,287769264.3540873,0.0
2023-01-29,23031.44921875,23919.890625,22985.0703125,23774.56640625,27423687259,311001352.7915209,38858880377385.3,573135.4241984705,934.8203125,23086.56026785714,19944.677213541665,23031.08984375,23032.77734375,313930106.5680952,0.0
2023-01-30,23774.6484375,23789.34765625,22657.58203125,22840.138671875,27205595568,269948142.5149194,39350942467773.0,924370.823439952,1131.765625,23073.08984375,20154.431966145832,23774.56640625,23078.728515625,311001352.7915209,0.0
2023-01-31,22840.796875,23225.021484375,22765.568359375,23139.283203125,22837828665,224956785.42909947,39350942467773.0,908323.2859659084,459.453125,23144.920479910714,20371.5720703125,22840.138671875,23031.08984375,269948142.5149194,0.0
2023-02-01,23137.8359375,23764.5390625,22877.75,23723.76953125,26683255504,267991996.55466637,39350942467773.0,911899.7637717148,886.7890625,23231.479073660714,20606.08203125,23139.283203125,23774.56640625,224956785.42909947,0.0
2023-02-02,23720.82421875,24167.2109375,23468.595703125,23471.87109375,32066936882,283641164.23669064,39350942467773.0,776455.8471580569,698.615234375,23294.20675223214,20832.482486979166,23723.76953125,22840.138671875,267991996.55466637,0.0
2023-02-03,23469.412109375,23678.103515625,23279.955078125,23449.322265625,27083066007,260167412.7136542,39350942467773.0,809822.7737551205,398.1484375,23347.14871651786,21052.018619791663,23471.87109375,23139.283203125,283641164.23669064,0.0
2023-02-04,23446.3203125,23556.94921875,23291.794921875,23331.84765625,15639298538,266035850.5944133,39350942467773.0,507403.12963310286,265.154296875,23390.114118303572,21268.522330729167,23449.322265625,23723.76953125,260167412.7136542,0.0
2023-02-05,23332.248046875,23423.435546875,22841.759765625,22955.666015625,19564262605,297334185.95846194,39350942467773.0,540584.5652039285,581.67578125,23273.128348214286,21468.645572916663,23331.84765625,23471.87109375,266035850.5944133,0.0
2023-02-06,22954.021484375,23119.279296875,22692.025390625,22760.109375,23825006542,289509602.11744976,39350942467773.0,671736.8866659637,427.25390625,23261.69559151786,21662.146614583333,22955.666015625,23449.322265625,297334185.95846194,0.0
2023-02-07,22757.267578125,23310.974609375,22756.2578125,23264.291015625,27187964471,277772726.3559315,39350942467773.0,630915.6804094125,554.716796875,23279.553850446428,21867.9181640625,22760.109375,23331.84765625,289509602.11744976,0.0
2023-02-08,23263.416015625,23367.958984375,22731.09765625,22939.3984375,25371367758,269948142.5149194,39350942467773.0,659626.1379652941,636.861328125,23167.500837053572,22059.3462890625,23264.291015625,22955.666015625,277772726.3559315,0.0
2023-02-09,22946.56640625,22996.4375,21773.974609375,21819.0390625,32572572185,316895645.5609923,39350942467773.0,828184.7830230664,1222.462890625,22931.381975446428,22205.1044921875,22939.3984375,22760.109375,269948142.5149194,0.0
2023-02-10,21819.005859375,21941.185546875,21539.392578125,21651.18359375,27078406594,287553456.1571967,39350942467773.0,1382005.017688827,401.79296875,22674.505022321428,22328.980729166666,21819.0390625,23264.291015625,316895645.5609923,0.0
2023-02-11,21651.841796875,21891.41015625,21618.44921875,21870.875,16356226232,291465748.0777028,39350942467773.0,834625.6894330408,272.9609375,22465.79464285714,22429.0236328125,21651.18359375,22939.3984375,287553456.1571967,0.0
2023-02-12,21870.90234375,22060.994140625,21682.828125,21788.203125,17821046406,313943411.7760057,39226483659863.44,699951.654461246,378.166015625,22299.014229910714,22491.644596354166,21870.875,21819.0390625,291465748.0777028,0.0
2023-02-13,21787.0,21898.4140625,21460.087890625,21808.1015625,23918742607,303650131.9290037,39156400059293.0,872938.391430793,438.326171875,22163.013113839286,22519.371354166666,21788.203125,21651.18359375,313943411.7760057,0.0
2023-02-14,21801.822265625,22293.140625,21632.39453125,22220.8046875,26792596581,299757181.5196575,39156400059293.0,764498.9395732475,660.74609375,22013.94363839286,22564.038216145833,21808.1015625,21870.875,303650131.9290037,0.0
2023-02-15,22220.5859375,24307.841796875,22082.76953125,24307.841796875,32483312909,317275458.3617154,39156400059293.0,814499.2646493865,2225.072265625,22209.435546875,22668.645182291668,22220.8046875,21788.203125,299757181.5196575,0.0
2023-02-16,24307.349609375,25134.1171875,23602.5234375,23623.474609375,39316664596,348419061.63648504,39156400059293.0,1009943.341510831,1531.59375,22467.212053571428,22750.7103515625,24307.841796875,21808.1015625,317275458.3617154,0.0
2023-02-17,23621.283203125,24924.041015625,23460.755859375,24565.6015625,41358451255,321168408.7710616,39156400059293.0,930402.371133152,1463.28515625,22883.557477678572,22879.9376953125,23623.474609375,22220.8046875,348419061.63648504,0.0
2023-02-18,24565.296875,24798.8359375,24468.373046875,24641.27734375,19625427158,327007834.38508093,39156400059293.0,606231.260338933,330.462890625,23279.329241071428,22998.4205078125,24565.6015625,24307.841796875,321168408.7710616,0.0
2023-02-19,24640.02734375,25093.0546875,24327.642578125,24327.642578125,25555105670,315328983.1570423,39156400059293.0,498507.2752584315,765.412109375,23642.106305803572,23053.4568359375,24641.27734375,23623.474609375,327007834.38508093,0.0
2023-02-20,24336.623046875,25020.458984375,23927.91015625,24829.1484375,28987376573,286131855.0869458,39156400059293.0,698279.6512245615,1092.548828125,24073.684430803572,23121.840950520833,24327.642578125,24565.6015625,315328983.1570423,0.0
2023-02-21,24833.048828125,25126.8515625,24200.36328125,24436.353515625,31252098714,325061359.18040776,39156400059293.0,835617.7136777074,926.48828125,24390.19140625,23179.0388671875,24829.1484375,24641.27734375,286131855.0869458,0.0
2023-02-22,24437.41796875,24472.33984375,23644.318359375,24188.84375,30199996781,272506528.65423405,39156400059293.0,813277.0999975661,828.021484375,24373.19168526786,23220.852604166663,24436.353515625,24327.642578125,325061359.18040776,0.0
2023-02-23,24190.71875,24572.08984375,23693.919921875,23947.4921875,30476264066,332847259.9991002,39156400059293.0,840061.7218984256,878.169921875,24419.479910714286,23264.553385416668,24188.84375,24829.1484375,272506528.65423405,0.0
2023-02-24,23946.0078125,24103.705078125,23007.072265625,23198.126953125,26811744928,262774152.6308686,39156400059293.0,850392.1135070135,1096.6328125,24224.126395089286,23267.228971354165,23947.4921875,24436.353515625,332847259.9991002,0.0
2023-02-25,23200.125,23210.2109375,22861.55859375,23175.375,16100721565,227840889.77873337,42835295924696.13,569976.5627770093,348.65234375,24014.711774553572,23271.9822265625,23198.126953125,24188.84375,262774152.6308686,0.0
2023-02-26,23174.150390625,23654.3671875,23084.220703125,23561.212890625,16644534842,359556658.1833338,43053844193928.0,550687.8074531516,570.146484375,23905.221819196428,23288.0650390625,23175.375,23947.4921875,227840889.77873337,0.0
2023-02-27,23561.451171875,23857.890625,23205.87890625,23522.87109375,22660763494,299630548.4861114,43053844193928.0,762396.4265359509,652.01171875,23718.610770089286,23304.45774739583,23561.212890625,23198.126953125,359556658.1833338,0.0
2023-02-28,23521.837890625,23585.384765625,23077.650390625,23147.353515625,20535363434,293209893.8756949,43053844193928.0,840027.3876563639,507.734375,23534.467912946428,23283.550651041667,23522.87109375,23175.375,299630548.4861114,0.0
2023-03-01,23150.9296875,23880.6328125,23088.626953125,23646.55078125,24662841200,363837094.5902782,43053844193928.0,843483.4423087206,792.005859375,23456.997488839286,23310.4310546875,23147.353515625,23561.212890625,293209893.8756949,0.0
2023-03-02,23647.01953125,23739.138671875,23245.021484375,23475.466796875,20386398516,308191421.3000004,43053844193928.0,818901.8536589129,494.1171875,23389.565290178572,23321.637174479165,23646.55078125,23522.87109375,363837094.5902782,0.0
2023-03-03,23476.6328125,23479.34765625,22213.23828125,22362.6796875,26062404610,359556658.1833338,43053844193928.0,951626.1473830348,1266.109375,23270.215680803572,23276.267513020834,23475.466796875,23147.353515625,308191421.3000004,0.0
2023-03-04,22362.923828125,22405.177734375,22198.98046875,22353.349609375,11166012913,325313166.92777824,43053844193928.0,574022.9648788829,206.197265625,23152.78348214286,23238.983463541663,22362.6796875,23646.55078125,359556658.1833338,0.0
2023-03-05,22354.14453125,22613.685546875,22307.142578125,22435.513671875,13317001733,331733821.53819484,43053844193928.0,583585.3670274826,306.54296875,22991.969308035714,23205.18984375,22353.349609375,23475.466796875,325313166.92777824,0.0
2023-03-06,22436.81640625,22584.29296875,22331.314453125,22429.7578125,17353192895,282508802.8583337,43053844193928.0,769803.719008818,252.978515625,22835.81026785714,23175.120182291663,22435.513671875,22362.6796875,331733821.53819484,0.0
2023-03-07,22428.322265625,22527.41796875,22011.26171875,22219.76953125,22765452204,353136003.57291716,43053844193928.0,933882.0142559492,516.15625,22703.298270089286,23150.590299479165,22429.7578125,22353.349609375,282508802.8583337,0.0
2023-03-08,22216.44140625,22268.896484375,21708.05078125,21718.080078125,22536575684,284649021.0618059,43053844193928.0,868038.8880111082,560.845703125,22427.80245535714,23115.855989583335,22219.76953125,22435.513671875,353136003.57291716,0.0
2023-03-09,21720.080078125,21802.716796875,20210.306640625,20363.021484375,30364664171,288929457.4687504,43053844193928.0,844190.9544382605,1592.41015625,21983.167410714286,23019.147005208335,21718.080078125,22429.7578125,284649021.0618059,0.0
2023-03-10,20367.001953125,20370.595703125,19628.25390625,20187.244140625,39578257695,291564668.6842239,43127061549760.65,996440.5874226228,742.341796875,21672.39090401786,22927.408528645832,20363.021484375,22219.76953125,288929457.4687504,0.0
2023-03-11,20187.876953125,20792.525390625,20068.66015625,20632.41015625,30180288176,357219695.9219277,43551722213590.0,939584.3290062778,723.865234375,21426.542410714286,22887.85423177083,20187.244140625,21718.080078125,291564668.6842239,0.0
2023-03-12,20628.029296875,22185.03125,20448.806640625,22163.94921875,29279035521,348559824.50563854,43551722213590.0,669286.141021785,1736.224609375,21387.747488839286,22904.946419270833,20632.41015625,20363.021484375,357219695.9219277,0.0
2023-03-13,22156.40625,24550.837890625,21918.19921875,24197.533203125,49466362688,339899953.08934945,43551722213590.0,1160391.5569376382,2632.638671875,21640.28683035714,22982.501692708334,22163.94921875,20187.244140625,348559824.50563854,0.0
2023-03-14,24201.765625,26514.716796875,24081.18359375,24746.07421875,54622230164,316085306.6945542,43551722213590.0,1168826.667879912,2433.533203125,22001.1875,23081.097395833334,24197.533203125,20632.41015625,339899953.08934945,0.0
2023-03-15,24770.92578125,25240.615234375,23964.91015625,24375.9609375,43655701450,318250274.5486265,43551722213590.0,983348.8119349884,1275.705078125,22380.884765625,23166.692708333332,24746.07421875,22163.94921875,316085306.6945542,0.0
2023-03-16,24373.45703125,25190.326171875,24225.111328125,25052.7890625,33866061747,290105692.4456867,43551722213590.0,863763.3500342907,965.21484375,23050.8515625,23261.0921875,24375.9609375,24197.533203125,318250274.5486265,0.0
2023-03-17,25055.123046875,27787.8125,24955.169921875,27423.9296875,50730261335,318250274.5486265,43551722213590.0,1149279.6105812483,2832.642578125,24084.66378348214,23364.961783854167,25052.7890625,24746.07421875,290105692.4456867,0.0
2023-03-18,27448.1171875,27725.953125,26636.26171875,26965.87890625,35723036817,350724792.3597108,43551722213590.0,785430.403832501,1089.69140625,24989.44503348214,23476.375260416666,27423.9296875,24375.9609375,318250274.5486265,0.0
2023-03-19,26969.50390625,28440.560546875,26907.716796875,28038.67578125,37769448859,320415242.4026988,43551722213590.0,885659.792759561,1532.84375,25828.69168526786,23592.144401041667,26965.87890625,25052.7890625,350724792.3597108,0.0
2023-03-20,28041.6015625,28527.724609375,27242.880859375,27767.236328125,44774027664,333405049.5271326,43551722213590.0,1314125.8818504857,1284.84375,26338.649274553572,23696.34303385417,28038.67578125,27423.9296875,320415242.4026988,0.0
2023-03-21,27768.392578125,28439.5625,27439.646484375,28175.81640625,36102192830,313920338.84048194,43551722213590.0,1158929.578828573,999.916015625,26828.612444196428,23824.615494791666,27767.236328125,26965.87890625,333405049.5271326,0.0
2023-03-22,28158.720703125,28803.3359375,26759.99609375,27307.4375,33382021890,344229888.79749393,43551722213590.0,1050567.9442643155,2043.33984375,27247.39481026786,23907.225130208335,28175.81640625,28038.67578125,313920338.84048194,0.0
2023-03-23,27301.95703125,28729.84375,27183.36328125,28333.97265625,24220433689,398152679.74955547,43767569956061.28,1044625.1635736704,1546.48046875,27716.135323660714,24037.14576822917,27307.4375,27767.236328125,344229888.79749393,0.0
2023-03-24,28324.111328125,28388.4375,27039.265625,27493.28515625,25980310960,377232885.49311894,46843400286277.0,1093192.698290044,1349.171875,27726.04324776786,24147.293815104167,28333.97265625,28175.81640625,398152679.74955547,0.0
2023-03-25,27487.337890625,27791.826171875,27196.234375,27494.70703125,13383005987,337646718.49692744,46843400286277.0,741608.2616849393,595.591796875,27801.59012276786,24265.534309895833,27493.28515625,27307.4375,377232885.49311894,0.0
2023-03-26,27495.5234375,28178.14453125,27445.046875,27994.330078125,13878363192,335318120.4383279,46843400286277.0,736387.1193340364,733.09765625,27795.255022321428,24425.407747395835,27494.70703125,28333.97265625,337646718.49692744,0.0
2023-03-27,27994.068359375,28037.92578125,26606.689453125,27139.888671875,18188895178,344632512.6727259,46843400286277.0,1118894.8762678185,1431.236328125,27705.633928571428,24557.558203125,27994.330078125,27493.28515625,335318120.4383279,0.0
2023-03-28,27132.888671875,27460.71875,26677.818359375,27268.130859375,17783600385,312032139.85233283,46843400286277.0,1145221.3420200294,782.900390625,27575.96456473214,24681.122135416663,27139.888671875,27494.70703125,344632512.6727259,0.0
2023-03-29,27267.03125,28619.54296875,27259.662109375,28348.44140625,20684945906,342303914.6141264,46843400286277.0,1120186.1227902586,1359.880859375,27724.67940848214,24841.974479166667,27268.130859375,27994.330078125,312032139.85233283,0.0
2023-03-30,28350.140625,29159.90234375,27720.16015625,28033.5625,22435349951,360932699.0829224,46843400286277.0,1514168.42260279,1439.7421875,27681.763671875,25004.848111979165,28348.44140625,27139.888671875,342303914.6141264,0.0
2023-03-31,28032.26171875,28639.896484375,27583.71484375,28478.484375,19001327598,328332326.2625294,46843400286277.0,1077365.2317676176,1056.181640625,27822.506417410714,25165.912565104165,28033.5625,27268.130859375,360932699.0829224,0.0
2023-04-01,28473.33203125,28802.45703125,28297.171875,28411.03515625,10876469901,326003728.2039299,46843400286277.0,787630.2735557841,505.28515625,27953.41043526786,25330.431510416667,28478.484375,28348.44140625,328332326.2625294,0.0
2023-04-02,28462.845703125,28518.958984375,27884.087890625,28199.30859375,12284641999,346961110.73132545,46843400286277.0,753672.8191899671,634.87109375,27982.69308035714,25524.985807291665,28411.03515625,28033.5625,326003728.2039299,0.0
2023-04-03,28183.080078125,28475.623046875,27276.720703125,27790.220703125,19556501327,305046345.6765345,46843400286277.0,1064866.0830620634,1198.90234375,28075.59765625,25706.21484375,28199.30859375,28478.484375,346961110.73132545,0.0
2023-04-04,27795.2734375,28433.7421875,27681.3046875,28168.08984375,15284538859,377232885.49311894,46843400286277.0,1098520.0570018173,752.4375,28204.163225446428,25897.300716145834,27790.220703125,28411.03515625,305046345.6765345,0.0
2023-04-05,28169.7265625,28739.23828125,27843.763671875,28177.984375,17052315986,323675130.1453304,46843400286277.0,1117417.629261955,895.474609375,28179.81222098214,26088.908268229166,28168.08984375,28199.30859375,377232885.49311894,0.0
2023-04-06,28175.2265625,28178.384765625,27738.759765625,28044.140625,13837809380,375327217.1632722,47189345878587.8,1031407.781135328,439.625,28181.323381696428,26283.05397135417,28177.984375,27790.220703125,323675130.1453304,0.0
2023-04-07,28038.966796875,28111.59375,27794.03125,27925.859375,10861680497,338032942.16648775,47887764338536.0,772690.6651893914,317.5625,28102.376953125,26489.979947916665,28044.140625,28168.08984375,375327217.1632722,0.0
2023-04-08,27920.513671875,28159.86328125,27883.38671875,27947.794921875,9373255556,349935510.5526316,47887764338536.0,583223.4414883022,276.4765625,28036.199776785714,26742.805729166663,27925.859375,28177.984375,338032942.16648775,0.0
2023-04-09,27952.3671875,28532.830078125,27828.48046875,28333.05078125,12175322951,347554996.87540287,47887764338536.0,591051.8908094617,704.349609375,28055.305803571428,27014.3326171875,27947.794921875,28044.140625,349935510.5526316,0.0
2023-04-10,28336.02734375,29771.46484375,28189.271484375,29652.98046875,19282400094,292803182.2991408,47887764338536.0,947863.3777688832,1582.193359375,28321.41434151786,27315.01829427083,28333.05078125,27925.859375,347554996.87540287,0.0
2023-04-11,29653.6796875,30509.083984375,29609.30078125,30235.05859375,20121259843,366599106.2932332,47887764338536.0,963260.8709968252,899.783203125,28616.69559151786,27584.0552734375,29652.98046875,27947.794921875,292803182.2991408,0.0
2023-04-12,30231.58203125,30462.48046875,29725.57421875,30139.052734375,18651929926,380882188.3566059,47887764338536.0,1182479.7309788892,736.90625,28896.848214285714,27782.105924479165,30235.05859375,28333.05078125,366599106.2932332,0.0
2023-04-13,29892.740234375,30539.845703125,29878.623046875,30399.06640625,17487721001,338032942.16648775,47887764338536.0,778872.4000004624,661.22265625,29233.266183035714,27970.538997395834,30139.052734375,29652.98046875,380882188.3566059,0.0
2023-04-14,30409.5625,31005.607421875,30044.498046875,30485.69921875,22659995079,333271914.81203014,47887764338536.0,1029306.275224179,961.109375,29598.957589285714,28174.196940104168,30399.06640625,30235.05859375,338032942.16648775,0.0
2023-04-15,30490.75,30601.740234375,30245.8828125,30318.49609375,11940685378,376121161.0021483,47887764338536.0,768118.8016758239,355.857421875,29937.62918526786,28349.7205078125,30485.69921875,30139.052734375,333271914.81203014,0.0
2023-04-16,30315.9765625,30555.537109375,30157.83203125,30315.35546875,12854816417,295183695.97636956,47887764338536.0,634651.9199273577,397.705078125,30220.815569196428,28446.1013671875,30318.49609375,30399.06640625,376121161.0021483,0.0
2023-04-17,30317.146484375,30319.197265625,29275.37109375,29445.044921875,17872186762,368979619.9704619,47887764338536.0,1100206.0671141814,1043.826171875,30191.110491071428,28528.740234375,30315.35546875,30485.69921875,295183695.97636956,0.0
2023-04-18,29449.091796875,30470.302734375,29154.849609375,30397.552734375,19480529496,395165270.4199787,47887764338536.0,799434.5492856022,1315.453125,30214.32393973214,28607.369466145832,29445.044921875,30318.49609375,368979619.9704619,0.0
2023-04-19,30394.1875,30411.0546875,28669.8984375,28822.6796875,24571565421,330891401.13480145,47887764338536.0,786134.4406258309,1741.15625,30026.270647321428,28642.550911458333,30397.552734375,30315.35546875,395165270.4199787,0.0
2023-04-20,28823.68359375,29076.400390625,28037.2578125,28245.98828125,21340360360,319313867.4340018,48296984989381.2,788964.6979591247,1039.142578125,29718.688058035714,28644.889973958332,28822.6796875,29445.044921875,330891401.13480145,0.0
2023-04-21,28249.23046875,28349.96875,27177.365234375,27276.91015625,20759504330,351118490.9644334,48712405953118.0,838265.8303889454,1172.603515625,29260.289620535714,28643.872395833332,28245.98828125,30397.552734375,319313867.4340018,0.0
2023-04-22,27265.89453125,27872.142578125,27169.5703125,27817.5,13125734602,360804518.3013832,48712405953118.0,553571.7770469534,702.572265625,28903.004464285714,28626.656640625,27276.91015625,28822.6796875,351118490.9644334,0.0
2023-04-23,27816.14453125,27820.244140625,27400.314453125,27591.384765625,12785446832,355961504.6329083,48712405953118.0,487623.2553658754,419.9296875,28513.865792410714,28629.926627604167,27817.5,28245.98828125,360804518.3013832,0.0
2023-04-24,27591.73046875,27979.982421875,27070.849609375,27525.33984375,17703288330,341432463.6274834,48712405953118.0,815330.5543160394,909.1328125,28239.622209821428,28630.947721354165,27591.384765625,27276.91015625,355961504.6329083,0.0
2023-04-25,27514.873046875,28371.078125,27207.931640625,28307.59765625,17733373139,302688354.2796839,48712405953118.0,797672.5708803484,1163.146484375,27941.057198660714,28641.389973958332,27525.33984375,27817.5,341432463.6274834,0.0
2023-04-26,28300.05859375,29995.837890625,27324.548828125,28422.701171875,31854242019,314795888.4508713,48712405953118.0,897233.8573899134,2671.2890625,27883.917410714286,28684.150390625,28307.59765625,27591.384765625,302688354.2796839,0.0
2023-04-27,28428.46484375,29871.546875,28402.88671875,29473.787109375,27153445027,314795888.4508713,48712405953118.0,869057.0062128896,1468.66015625,28059.317243303572,28757.672265625,28422.701171875,27525.33984375,314795888.4508713,0.0
2023-04-28,29481.013671875,29572.791015625,28929.609375,29340.26171875,17544464887,355961504.6329083,48712405953118.0,863516.8474436153,643.181640625,28354.08175223214,28790.732942708335,29473.787109375,28307.59765625,314795888.4508713,0.0
2023-04-29,29336.56640625,29452.455078125,29088.04296875,29248.48828125,10662634333,331746436.2905336,48712405953118.0,589539.4343604173,364.412109375,28558.508649553572,28831.23046875,29340.26171875,28422.701171875,355961504.6329083,0.0
2023-04-30,29245.515625,29952.029296875,29114.021484375,29268.806640625,14652199272,358383011.4671458,48712405953118.0,676938.3538977067,838.0078125,28798.14034598214,28857.574544270832,29248.48828125,29473.787109375,331746436.2905336,0.0
2023-05-01,29227.103515625,29329.935546875,27680.79296875,28091.568359375,18655599976,440714243.83121973,48712405953118.0,816867.80037674,1649.142578125,28879.030133928572,28846.925651041667,29268.806640625,29340.26171875,358383011.4671458,0.0
2023-05-02,28087.17578125,28881.298828125,27924.123046875,28680.537109375,16432924527,312374381.6166337,48712405953118.0,673165.5041069923,957.17578125,28932.307198660714,28862.9666015625,28091.568359375,29248.48828125,440714243.83121973,0.0
2023-05-03,28680.494140625,29259.533203125,28178.388671875,29006.30859375,19122972518,341432463.6274834,48712405953118.0,951363.8871065668,1081.14453125,29015.6796875,28903.502864583337,28680.537109375,29268.806640625,312374381.6166337,0.0
2023-05-04,29031.3046875,29353.185546875,28694.0390625,28847.7109375,15548678514,351888475.1483047,48484851384225.305,838973.7156321363,659.146484375,28926.240234375,28926.156901041668,29006.30859375,28091.568359375,341432463.6274834,0.0
2023-05-05,28851.48046875,29668.908203125,28845.509765625,29534.384765625,17936566518,283977798.47865146,48005534313579.0,821755.2957860519,823.3984375,28953.972098214286,28971.370247395833,28847.7109375,28680.537109375,351888475.1483047,0.0
2023-05-06,29538.859375,29820.126953125,28468.966796875,28904.623046875,15913866714,355568840.1119249,48005534313579.0,872788.127934755,1351.16015625,28904.848493303572,29000.052994791666,29534.384765625,29006.30859375,283977798.47865146,0.0
2023-05-07,28901.623046875,29157.517578125,28441.3671875,28454.978515625,11301355486,331705159.5675005,48005534313579.0,1020109.309876,716.150390625,28788.587332589286,29017.690299479167,28904.623046875,28847.7109375,355568840.1119249,0.0
2023-05-08,28450.45703125,28663.271484375,27310.134765625,27694.2734375,19122903752,326932423.4586156,48005534313579.0,800540.696421211,1353.13671875,28731.830915178572,29009.239583333332,28454.978515625,29534.384765625,331705159.5675005,0.0
2023-05-09,27695.068359375,27821.400390625,27375.6015625,27658.775390625,14128593256,360341576.2208098,48005534313579.0,745971.0085325907,445.798828125,28585.86495535714,28986.763736979166,27694.2734375,28904.623046875,326932423.4586156,0.0
2023-05-10,27654.63671875,28322.6875,26883.669921875,27621.755859375,20656025026,405682569.2552163,48005534313579.0,847529.6317737019,1439.017578125,28388.071707589286,28919.05625,27658.775390625,28454.978515625,360341576.2208098,0.0
2023-05-11,27621.0859375,27621.94140625,26781.826171875,27000.7890625,16724343943,360341576.2208098,48005534313579.0,854687.5777519386,840.115234375,28124.225725446428,28811.247265625,27621.755859375,27694.2734375,405682569.2552163,0.0
2023-05-12,26987.662109375,27055.646484375,25878.4296875,26804.990234375,19313599897,336477895.6763853,48005534313579.0,961567.3125304152,1177.216796875,27734.31222098214,28700.111848958335,27000.7890625,27658.775390625,360341576.2208098,0.0
2023-05-13,26807.76953125,27030.482421875,26710.873046875,26784.078125,9999171605,346023367.89415514,48005534313579.0,527760.2436363552,319.609375,27431.37723214286,28579.612239583337,26804.990234375,27621.755859375,336477895.6763853,0.0
2023-05-14,26788.974609375,27150.9765625,26661.35546875,26930.638671875,10014858959,415228041.47298616,48005534313579.0,521803.0704965116,489.62109375,27213.614397321428,28461.110221354167,26784.078125,27000.7890625,346023367.89415514,0.0
2023-05-15,26931.384765625,27646.34765625,26766.09765625,27192.693359375,14413231792,350796104.00303996,48005534313579.0,718574.0874533715,880.25,27141.960100446428,28356.916796875,26930.638671875,26804.990234375,415228041.47298616,0.0
2023-05-16,27171.513671875,27299.3046875,26878.947265625,27036.650390625,12732238816,365114312.32969475,48005534313579.0,884090.8603749563,420.357421875,27053.085100446428,28247.626627604168,27192.693359375,26784.078125,350796104.00303996,0.0
2023-05-17,27035.470703125,27465.927734375,26600.14453125,27398.802734375,15140006925,381818888.7107919,48005534313579.0,836811.1948932902,865.783203125,27021.23465401786,28179.4185546875,27036.650390625,26930.638671875,365114312.32969475,0.0
2023-05-18,27401.650390625,27466.52734375,26415.1015625,26832.208984375,15222938600,344768089.144806,49188301954866.32,834936.154466927,1051.42578125,26997.151785714286,28060.573763020835,27398.802734375,27192.693359375,381818888.7107919,0.0
2023-05-19,26826.75390625,27128.619140625,26700.2109375,26890.12890625,11258983301,369469365.7613961,49549703178593.0,731605.8663496075,428.408203125,27009.314453125,27996.155403645833,26832.208984375,27036.650390625,344768089.144806,0.0
2023-05-20,26888.841796875,27155.158203125,26843.27734375,27129.5859375,7044911360,322669912.76495266,49549703178593.0,488585.64961757895,311.880859375,27058.672712053572,27958.9419921875,26890.12890625,27398.802734375,369469365.7613961,0.0
2023-05-21,27118.423828125,27265.91796875,26706.921875,26753.826171875,8647416921,371932494.8664721,49549703178593.0,532324.9063328151,558.99609375,27033.41378348214,27941.505859375,27129.5859375,26832.208984375,322669912.76495266,0.0
2023-05-22,26749.892578125,27045.734375,26549.734375,26851.27734375,11056770492,354690591.1309403,49549703178593.0,837237.7582461869,496.0,26984.640066964286,27909.2984375,26753.826171875,26890.12890625,371932494.8664721,0.0
2023-05-23,26855.9609375,27434.68359375,26816.1796875,27225.7265625,13697203143,379321882.1817001,49549703178593.0,948190.1385855929,618.50390625,27011.650948660714,27897.109830729165,26851.27734375,27129.5859375,354690591.1309403,0.0
2023-05-24,27224.603515625,27224.603515625,26106.576171875,26334.818359375,16299104428,347301203.81571233,49549703178593.0,991723.4285446508,1118.02734375,26859.653180803572,27857.42578125,27225.7265625,26753.826171875,379321882.1817001,0.0
2023-05-25,26329.4609375,26591.51953125,25890.59375,26476.20703125,13851122697,371932494.8664721,49549703178593.0,849143.1488337782,700.92578125,26808.795758928572,27796.379427083335,26334.818359375,26851.27734375,347301203.81571233,0.0
2023-05-26,26474.181640625,26916.669921875,26343.94921875,26719.291015625,12711619225,376858753.076624,49549703178593.0,720918.5863451165,572.720703125,26784.39034598214,27739.599088541665,26476.20703125,27225.7265625,371932494.8664721,0.0
2023-05-27,26720.181640625,26888.8828125,26621.140625,26868.353515625,7892015141,357153720.2360163,49549703178593.0,541931.8974443405,267.7421875,26747.071428571428,27652.751302083332,26719.291015625,26334.818359375,376858753.076624,0.0
2023-05-28,26871.158203125,28193.44921875,26802.751953125,28085.646484375,14545229578,394100656.8121559,49549703178593.0,630627.1936986909,1390.697265625,26937.331473214286,27610.930794270833,26868.353515625,26476.20703125,357153720.2360163,0.0
2023-05-29,28075.591796875,28432.0390625,27563.876953125,27745.884765625,15181308984,399026915.0223079,49549703178593.0,880581.2657687835,868.162109375,27065.13253348214,27560.844010416666,28085.646484375,26719.291015625,394100656.8121559,0.0
2023-05-30,27745.123046875,28044.759765625,27588.501953125,27702.349609375,13251081851,379321882.1817001,49549703178593.0,1012502.265339876,456.2578125,27133.221540178572,27508.628776041667,27745.884765625,26868.353515625,399026915.0223079,0.0
2023-05-31,27700.529296875,27831.677734375,26866.453125,27219.658203125,15656371534,349729770.9452385,49896188532214.63,1390860.7624147716,965.224609375,27259.62723214286,27479.565104166668,27702.349609375,28085.646484375,379321882.1817001,0.0
